params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    43/30000: episode: 1, duration: 0.512s, episode steps:  43, steps per second:  84, episode reward: -34.890, mean reward: -0.811 [-32.604,  2.901], mean action: 15.419 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 12401/30000: episode: 335, duration: 0.388s, episode steps:  25, steps per second:  64, episode reward: 38.201, mean reward:  1.528 [-2.614, 32.340], mean action: 1.800 [0.000, 12.000],  loss: 0.015560, mae: 0.264188, mean_q: 0.400460, mean_eps: 0.000000
 12423/30000: episode: 336, duration: 0.236s, episode steps:  22, steps per second:  93, episode reward: 45.000, mean reward:  2.045 [-2.202, 32.030], mean action: 2.864 [1.000, 4.000],  loss: 0.017523, mae: 0.280600, mean_q: 0.403858, mean_eps: 0.000000
 12452/30000: episode: 337, duration: 0.431s, episode steps:  29, steps per second:  67, episode reward: 35.812, mean reward:  1.235 [-2.813, 32.352], mean action: 2.793 [0.000, 15.000],  loss: 0.011644, mae: 0.261228, mean_q: 0.336952, mean_eps: 0.000000
 12471/30000: episode: 338, duration: 0.214s, episode steps:  19, steps per second:  89, episode reward: 44.763, mean reward:  2.356 [-2.172, 32.160], mean action: 3.000 [0.000, 6.000],  loss: 0.015380, mae: 0.281452, mean_q: 0.347311, mean_eps: 0.000000
 12500/30000: episode: 339, duration: 0.450s, episode steps:  29, steps per second:  64, episode reward: 37.843, mean reward:  1.305 [-2.502, 32.070], mean action: 2.621 [0.000, 16.000],  loss: 0.018153, mae: 0.283072, mean_q: 0.425493, mean_eps: 0.000000
 12521/30000: episode: 340, duration: 0.301s, episode steps:  21, steps per second:  70, episode reward: 36.000, mean reward:  1.714 [-3.000, 32.560], mean action: 3.857 [0.000, 12.000],  loss: 0.012022, mae: 0.257738, mean_q: 0.360238, mean_eps: 0.000000
 12542/30000: episode: 341, duration: 0.291s, episode steps:  21, steps per second:  72, episode reward: 41.085, mean reward:  1.956 [-2.618, 32.450], mean action: 2.286 [0.000, 12.000],  loss: 0.018399, mae: 0.279285, mean_q: 0.419497, mean_eps: 0.000000
 12596/30000: episode: 342, duration: 0.862s, episode steps:  54, steps per second:  63, episode reward: 35.940, mean reward:  0.666 [-3.000, 32.280], mean action: 1.944 [0.000, 17.000],  loss: 0.015251, mae: 0.273863, mean_q: 0.340960, mean_eps: 0.000000
 12618/30000: episode: 343, duration: 0.483s, episode steps:  22, steps per second:  46, episode reward: 41.380, mean reward:  1.881 [-2.167, 31.792], mean action: 1.955 [0.000, 12.000],  loss: 0.016940, mae: 0.278615, mean_q: 0.358902, mean_eps: 0.000000
 12683/30000: episode: 344, duration: 1.596s, episode steps:  65, steps per second:  41, episode reward: -32.370, mean reward: -0.498 [-32.249,  2.436], mean action: 10.708 [0.000, 18.000],  loss: 0.014663, mae: 0.270506, mean_q: 0.342171, mean_eps: 0.000000
 12732/30000: episode: 345, duration: 0.745s, episode steps:  49, steps per second:  66, episode reward: 38.873, mean reward:  0.793 [-3.000, 32.020], mean action: 3.449 [0.000, 16.000],  loss: 0.015654, mae: 0.272040, mean_q: 0.357842, mean_eps: 0.000000
 12751/30000: episode: 346, duration: 0.232s, episode steps:  19, steps per second:  82, episode reward: 41.348, mean reward:  2.176 [-3.000, 32.020], mean action: 2.632 [0.000, 17.000],  loss: 0.015718, mae: 0.269883, mean_q: 0.376337, mean_eps: 0.000000
 12776/30000: episode: 347, duration: 0.491s, episode steps:  25, steps per second:  51, episode reward: 42.000, mean reward:  1.680 [-2.353, 32.270], mean action: 2.640 [0.000, 12.000],  loss: 0.015140, mae: 0.263832, mean_q: 0.359703, mean_eps: 0.000000
 12795/30000: episode: 348, duration: 0.502s, episode steps:  19, steps per second:  38, episode reward: 41.937, mean reward:  2.207 [-3.000, 32.167], mean action: 2.526 [0.000, 12.000],  loss: 0.014332, mae: 0.251793, mean_q: 0.458924, mean_eps: 0.000000
 12823/30000: episode: 349, duration: 0.883s, episode steps:  28, steps per second:  32, episode reward: 45.000, mean reward:  1.607 [-2.266, 32.200], mean action: 2.286 [0.000, 16.000],  loss: 0.015524, mae: 0.277580, mean_q: 0.365868, mean_eps: 0.000000
 12850/30000: episode: 350, duration: 0.323s, episode steps:  27, steps per second:  84, episode reward: 38.250, mean reward:  1.417 [-2.510, 31.689], mean action: 2.704 [0.000, 16.000],  loss: 0.016520, mae: 0.285155, mean_q: 0.364836, mean_eps: 0.000000
 12894/30000: episode: 351, duration: 0.475s, episode steps:  44, steps per second:  93, episode reward: 35.568, mean reward:  0.808 [-2.998, 32.050], mean action: 4.455 [0.000, 21.000],  loss: 0.015252, mae: 0.280720, mean_q: 0.373233, mean_eps: 0.000000
 12932/30000: episode: 352, duration: 0.434s, episode steps:  38, steps per second:  88, episode reward: 38.970, mean reward:  1.026 [-2.557, 32.400], mean action: 2.053 [0.000, 15.000],  loss: 0.016581, mae: 0.274164, mean_q: 0.423113, mean_eps: 0.000000
 12961/30000: episode: 353, duration: 0.313s, episode steps:  29, steps per second:  93, episode reward: 44.075, mean reward:  1.520 [-2.100, 32.090], mean action: 2.517 [0.000, 3.000],  loss: 0.017142, mae: 0.279578, mean_q: 0.369699, mean_eps: 0.000000
 12992/30000: episode: 354, duration: 0.324s, episode steps:  31, steps per second:  96, episode reward: 38.296, mean reward:  1.235 [-2.701, 32.066], mean action: 5.935 [0.000, 15.000],  loss: 0.017566, mae: 0.283310, mean_q: 0.361075, mean_eps: 0.000000
 13025/30000: episode: 355, duration: 0.415s, episode steps:  33, steps per second:  79, episode reward: 37.945, mean reward:  1.150 [-3.000, 32.260], mean action: 4.152 [0.000, 21.000],  loss: 0.015965, mae: 0.273715, mean_q: 0.361586, mean_eps: 0.000000
 13073/30000: episode: 356, duration: 0.548s, episode steps:  48, steps per second:  88, episode reward: 45.000, mean reward:  0.938 [-0.568, 29.791], mean action: 1.917 [0.000, 4.000],  loss: 0.013693, mae: 0.255792, mean_q: 0.428432, mean_eps: 0.000000
 13106/30000: episode: 357, duration: 0.370s, episode steps:  33, steps per second:  89, episode reward: 38.791, mean reward:  1.175 [-3.000, 32.295], mean action: 2.152 [0.000, 12.000],  loss: 0.014207, mae: 0.260487, mean_q: 0.373172, mean_eps: 0.000000
 13121/30000: episode: 358, duration: 0.236s, episode steps:  15, steps per second:  64, episode reward: 47.726, mean reward:  3.182 [-0.512, 32.458], mean action: 2.067 [0.000, 10.000],  loss: 0.018629, mae: 0.285605, mean_q: 0.361770, mean_eps: 0.000000
 13152/30000: episode: 359, duration: 0.325s, episode steps:  31, steps per second:  95, episode reward: 38.671, mean reward:  1.247 [-2.616, 31.681], mean action: 2.871 [0.000, 12.000],  loss: 0.018212, mae: 0.272888, mean_q: 0.382845, mean_eps: 0.000000
 13191/30000: episode: 360, duration: 0.411s, episode steps:  39, steps per second:  95, episode reward: 41.876, mean reward:  1.074 [-2.118, 32.190], mean action: 0.974 [0.000, 4.000],  loss: 0.017226, mae: 0.272716, mean_q: 0.418785, mean_eps: 0.000000
 13219/30000: episode: 361, duration: 0.288s, episode steps:  28, steps per second:  97, episode reward: 35.601, mean reward:  1.271 [-3.000, 32.739], mean action: 3.643 [0.000, 16.000],  loss: 0.017048, mae: 0.282197, mean_q: 0.357276, mean_eps: 0.000000
 13245/30000: episode: 362, duration: 0.269s, episode steps:  26, steps per second:  97, episode reward: 33.000, mean reward:  1.269 [-3.000, 32.170], mean action: 6.038 [0.000, 16.000],  loss: 0.015543, mae: 0.278223, mean_q: 0.284072, mean_eps: 0.000000
 13269/30000: episode: 363, duration: 0.255s, episode steps:  24, steps per second:  94, episode reward: 38.163, mean reward:  1.590 [-2.777, 31.803], mean action: 2.583 [0.000, 14.000],  loss: 0.014989, mae: 0.278564, mean_q: 0.307448, mean_eps: 0.000000
 13305/30000: episode: 364, duration: 0.373s, episode steps:  36, steps per second:  97, episode reward: 38.653, mean reward:  1.074 [-2.712, 32.340], mean action: 2.361 [0.000, 16.000],  loss: 0.016480, mae: 0.275379, mean_q: 0.362713, mean_eps: 0.000000
 13330/30000: episode: 365, duration: 0.459s, episode steps:  25, steps per second:  54, episode reward: 38.804, mean reward:  1.552 [-2.270, 31.824], mean action: 2.800 [1.000, 16.000],  loss: 0.015402, mae: 0.277669, mean_q: 0.365114, mean_eps: 0.000000
 13375/30000: episode: 366, duration: 0.464s, episode steps:  45, steps per second:  97, episode reward: 39.000, mean reward:  0.867 [-2.172, 32.170], mean action: 2.244 [0.000, 15.000],  loss: 0.016212, mae: 0.278266, mean_q: 0.356085, mean_eps: 0.000000
 13402/30000: episode: 367, duration: 0.279s, episode steps:  27, steps per second:  97, episode reward: 33.000, mean reward:  1.222 [-3.000, 32.150], mean action: 3.963 [0.000, 12.000],  loss: 0.016897, mae: 0.273249, mean_q: 0.464634, mean_eps: 0.000000
 13423/30000: episode: 368, duration: 0.223s, episode steps:  21, steps per second:  94, episode reward: 44.265, mean reward:  2.108 [-2.695, 32.040], mean action: 3.048 [0.000, 12.000],  loss: 0.016361, mae: 0.279410, mean_q: 0.349367, mean_eps: 0.000000
 13449/30000: episode: 369, duration: 0.287s, episode steps:  26, steps per second:  91, episode reward: 41.244, mean reward:  1.586 [-2.204, 32.050], mean action: 2.615 [0.000, 16.000],  loss: 0.014396, mae: 0.271612, mean_q: 0.370462, mean_eps: 0.000000
 13480/30000: episode: 370, duration: 0.335s, episode steps:  31, steps per second:  92, episode reward: -32.620, mean reward: -1.052 [-32.148,  2.542], mean action: 6.484 [0.000, 18.000],  loss: 0.015623, mae: 0.274554, mean_q: 0.388709, mean_eps: 0.000000
 13513/30000: episode: 371, duration: 0.333s, episode steps:  33, steps per second:  99, episode reward: 35.399, mean reward:  1.073 [-2.802, 32.280], mean action: 3.939 [0.000, 17.000],  loss: 0.017886, mae: 0.282249, mean_q: 0.377486, mean_eps: 0.000000
 13546/30000: episode: 372, duration: 0.337s, episode steps:  33, steps per second:  98, episode reward: 41.926, mean reward:  1.270 [-2.583, 32.080], mean action: 3.121 [0.000, 21.000],  loss: 0.015701, mae: 0.274635, mean_q: 0.342430, mean_eps: 0.000000
 13586/30000: episode: 373, duration: 0.409s, episode steps:  40, steps per second:  98, episode reward: 35.427, mean reward:  0.886 [-2.826, 32.310], mean action: 4.700 [0.000, 17.000],  loss: 0.016983, mae: 0.280255, mean_q: 0.377197, mean_eps: 0.000000
 13655/30000: episode: 374, duration: 0.688s, episode steps:  69, steps per second: 100, episode reward: 35.755, mean reward:  0.518 [-3.000, 32.191], mean action: 2.739 [0.000, 17.000],  loss: 0.017749, mae: 0.281206, mean_q: 0.402875, mean_eps: 0.000000
 13691/30000: episode: 375, duration: 0.372s, episode steps:  36, steps per second:  97, episode reward: 41.873, mean reward:  1.163 [-2.522, 32.143], mean action: 2.083 [0.000, 16.000],  loss: 0.014212, mae: 0.266356, mean_q: 0.344401, mean_eps: 0.000000
 13738/30000: episode: 376, duration: 0.485s, episode steps:  47, steps per second:  97, episode reward: 35.209, mean reward:  0.749 [-2.531, 31.982], mean action: 2.447 [0.000, 15.000],  loss: 0.016515, mae: 0.276004, mean_q: 0.365806, mean_eps: 0.000000
 13769/30000: episode: 377, duration: 0.323s, episode steps:  31, steps per second:  96, episode reward: 35.126, mean reward:  1.133 [-2.643, 32.920], mean action: 4.871 [0.000, 16.000],  loss: 0.015553, mae: 0.258291, mean_q: 0.388772, mean_eps: 0.000000
 13801/30000: episode: 378, duration: 0.324s, episode steps:  32, steps per second:  99, episode reward: -32.380, mean reward: -1.012 [-32.338,  2.502], mean action: 3.000 [0.000, 12.000],  loss: 0.017081, mae: 0.262515, mean_q: 0.404193, mean_eps: 0.000000
 13831/30000: episode: 379, duration: 0.320s, episode steps:  30, steps per second:  94, episode reward: 38.691, mean reward:  1.290 [-2.233, 31.952], mean action: 1.567 [0.000, 12.000],  loss: 0.016523, mae: 0.265726, mean_q: 0.375787, mean_eps: 0.000000
 13860/30000: episode: 380, duration: 0.302s, episode steps:  29, steps per second:  96, episode reward: 38.940, mean reward:  1.343 [-2.636, 32.510], mean action: 3.310 [0.000, 16.000],  loss: 0.017034, mae: 0.263113, mean_q: 0.376642, mean_eps: 0.000000
 13892/30000: episode: 381, duration: 0.365s, episode steps:  32, steps per second:  88, episode reward: 36.000, mean reward:  1.125 [-3.000, 32.120], mean action: 2.594 [0.000, 12.000],  loss: 0.017885, mae: 0.266085, mean_q: 0.459988, mean_eps: 0.000000
 13919/30000: episode: 382, duration: 0.315s, episode steps:  27, steps per second:  86, episode reward: 41.947, mean reward:  1.554 [-2.400, 32.300], mean action: 1.926 [0.000, 12.000],  loss: 0.015496, mae: 0.261967, mean_q: 0.428223, mean_eps: 0.000000
 13950/30000: episode: 383, duration: 0.338s, episode steps:  31, steps per second:  92, episode reward: 41.745, mean reward:  1.347 [-2.830, 32.180], mean action: 1.226 [0.000, 12.000],  loss: 0.014845, mae: 0.261551, mean_q: 0.423535, mean_eps: 0.000000
 13974/30000: episode: 384, duration: 0.252s, episode steps:  24, steps per second:  95, episode reward: 38.428, mean reward:  1.601 [-2.562, 32.141], mean action: 5.042 [0.000, 18.000],  loss: 0.019773, mae: 0.289791, mean_q: 0.392125, mean_eps: 0.000000
 13988/30000: episode: 385, duration: 0.161s, episode steps:  14, steps per second:  87, episode reward: 42.000, mean reward:  3.000 [-2.272, 29.916], mean action: 2.357 [0.000, 12.000],  loss: 0.015797, mae: 0.263171, mean_q: 0.492872, mean_eps: 0.000000
 14024/30000: episode: 386, duration: 0.385s, episode steps:  36, steps per second:  93, episode reward: 35.339, mean reward:  0.982 [-2.653, 32.060], mean action: 3.361 [0.000, 18.000],  loss: 0.017272, mae: 0.270139, mean_q: 0.426875, mean_eps: 0.000000
 14062/30000: episode: 387, duration: 0.437s, episode steps:  38, steps per second:  87, episode reward: 37.393, mean reward:  0.984 [-2.633, 32.140], mean action: 2.395 [0.000, 12.000],  loss: 0.016033, mae: 0.268047, mean_q: 0.427598, mean_eps: 0.000000
 14080/30000: episode: 388, duration: 0.202s, episode steps:  18, steps per second:  89, episode reward: 46.998, mean reward:  2.611 [-0.062, 32.530], mean action: 3.889 [0.000, 10.000],  loss: 0.015973, mae: 0.309133, mean_q: 0.246835, mean_eps: 0.000000
 14121/30000: episode: 389, duration: 0.425s, episode steps:  41, steps per second:  96, episode reward: 35.716, mean reward:  0.871 [-2.915, 32.170], mean action: 4.098 [0.000, 16.000],  loss: 0.016001, mae: 0.274022, mean_q: 0.416291, mean_eps: 0.000000
 14143/30000: episode: 390, duration: 0.235s, episode steps:  22, steps per second:  94, episode reward: 39.000, mean reward:  1.773 [-2.243, 32.220], mean action: 4.000 [0.000, 15.000],  loss: 0.016124, mae: 0.284791, mean_q: 0.347278, mean_eps: 0.000000
 14178/30000: episode: 391, duration: 0.375s, episode steps:  35, steps per second:  93, episode reward: 42.000, mean reward:  1.200 [-3.000, 32.820], mean action: 4.457 [0.000, 16.000],  loss: 0.017256, mae: 0.280835, mean_q: 0.394881, mean_eps: 0.000000
 14220/30000: episode: 392, duration: 0.489s, episode steps:  42, steps per second:  86, episode reward: 38.639, mean reward:  0.920 [-3.000, 32.331], mean action: 3.024 [0.000, 16.000],  loss: 0.016707, mae: 0.271168, mean_q: 0.385573, mean_eps: 0.000000
 14244/30000: episode: 393, duration: 0.288s, episode steps:  24, steps per second:  83, episode reward: 44.713, mean reward:  1.863 [-2.255, 32.204], mean action: 1.625 [0.000, 6.000],  loss: 0.016019, mae: 0.269721, mean_q: 0.358050, mean_eps: 0.000000
 14287/30000: episode: 394, duration: 0.452s, episode steps:  43, steps per second:  95, episode reward: 38.276, mean reward:  0.890 [-2.522, 32.180], mean action: 4.372 [0.000, 16.000],  loss: 0.017603, mae: 0.276709, mean_q: 0.400447, mean_eps: 0.000000
 14314/30000: episode: 395, duration: 0.293s, episode steps:  27, steps per second:  92, episode reward: 40.737, mean reward:  1.509 [-2.354, 31.873], mean action: 3.852 [0.000, 21.000],  loss: 0.017121, mae: 0.265922, mean_q: 0.385139, mean_eps: 0.000000
 14331/30000: episode: 396, duration: 0.189s, episode steps:  17, steps per second:  90, episode reward: 48.000, mean reward:  2.824 [-0.350, 32.380], mean action: 1.588 [0.000, 3.000],  loss: 0.014962, mae: 0.261653, mean_q: 0.435507, mean_eps: 0.000000
 14378/30000: episode: 397, duration: 0.495s, episode steps:  47, steps per second:  95, episode reward: 32.416, mean reward:  0.690 [-2.377, 32.070], mean action: 9.213 [0.000, 17.000],  loss: 0.015859, mae: 0.265708, mean_q: 0.388999, mean_eps: 0.000000
 14405/30000: episode: 398, duration: 0.405s, episode steps:  27, steps per second:  67, episode reward: 43.858, mean reward:  1.624 [-2.858, 31.849], mean action: 2.333 [0.000, 16.000],  loss: 0.018054, mae: 0.273203, mean_q: 0.432108, mean_eps: 0.000000
 14454/30000: episode: 399, duration: 0.531s, episode steps:  49, steps per second:  92, episode reward: 37.718, mean reward:  0.770 [-2.244, 32.104], mean action: 5.612 [0.000, 21.000],  loss: 0.015790, mae: 0.262781, mean_q: 0.378174, mean_eps: 0.000000
 14488/30000: episode: 400, duration: 0.368s, episode steps:  34, steps per second:  92, episode reward: 33.000, mean reward:  0.971 [-2.479, 32.180], mean action: 2.118 [0.000, 15.000],  loss: 0.015332, mae: 0.266035, mean_q: 0.384404, mean_eps: 0.000000
 14512/30000: episode: 401, duration: 0.255s, episode steps:  24, steps per second:  94, episode reward: 43.923, mean reward:  1.830 [-2.283, 32.450], mean action: 1.875 [0.000, 12.000],  loss: 0.019142, mae: 0.276657, mean_q: 0.368236, mean_eps: 0.000000
 14533/30000: episode: 402, duration: 0.225s, episode steps:  21, steps per second:  93, episode reward: 40.706, mean reward:  1.938 [-2.707, 32.061], mean action: 7.667 [3.000, 21.000],  loss: 0.014631, mae: 0.258234, mean_q: 0.414570, mean_eps: 0.000000
 14583/30000: episode: 403, duration: 0.520s, episode steps:  50, steps per second:  96, episode reward: 37.850, mean reward:  0.757 [-3.000, 31.803], mean action: 2.560 [0.000, 16.000],  loss: 0.015386, mae: 0.274469, mean_q: 0.356250, mean_eps: 0.000000
 14607/30000: episode: 404, duration: 0.250s, episode steps:  24, steps per second:  96, episode reward: 44.336, mean reward:  1.847 [-2.256, 32.220], mean action: 2.750 [0.000, 12.000],  loss: 0.016852, mae: 0.270329, mean_q: 0.434389, mean_eps: 0.000000
 14628/30000: episode: 405, duration: 0.225s, episode steps:  21, steps per second:  93, episode reward: 32.820, mean reward:  1.563 [-3.000, 29.780], mean action: 4.714 [0.000, 16.000],  loss: 0.013873, mae: 0.265033, mean_q: 0.412249, mean_eps: 0.000000
