params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   34/10000: episode: 1, duration: 1.277s, episode steps:  34, steps per second:  27, episode reward: -39.000, mean reward: -1.147 [-32.079,  3.000], mean action: 14.941 [7.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 8848/10000: episode: 237, duration: 0.639s, episode steps:  63, steps per second:  99, episode reward: 33.000, mean reward:  0.524 [-2.205, 32.030], mean action: 6.333 [2.000, 20.000],  loss: 0.016124, mae: 0.766575, mean_q: 0.038902, mean_eps: 0.000000
 8877/10000: episode: 238, duration: 0.301s, episode steps:  29, steps per second:  97, episode reward: -36.000, mean reward: -1.241 [-32.718,  2.321], mean action: 9.069 [2.000, 20.000],  loss: 0.014135, mae: 0.733257, mean_q: 0.053422, mean_eps: 0.000000
 8916/10000: episode: 239, duration: 0.407s, episode steps:  39, steps per second:  96, episode reward: 32.108, mean reward:  0.823 [-2.344, 32.320], mean action: 7.282 [2.000, 20.000],  loss: 0.014228, mae: 0.748771, mean_q: 0.047046, mean_eps: 0.000000
 8942/10000: episode: 240, duration: 0.268s, episode steps:  26, steps per second:  97, episode reward: -38.620, mean reward: -1.485 [-32.119,  2.417], mean action: 5.615 [2.000, 20.000],  loss: 0.016128, mae: 0.768483, mean_q: 0.038021, mean_eps: 0.000000
 8962/10000: episode: 241, duration: 0.217s, episode steps:  20, steps per second:  92, episode reward: 35.543, mean reward:  1.777 [-3.000, 30.826], mean action: 6.350 [2.000, 20.000],  loss: 0.017147, mae: 0.737413, mean_q: 0.076277, mean_eps: 0.000000
 8993/10000: episode: 242, duration: 0.339s, episode steps:  31, steps per second:  91, episode reward: -32.200, mean reward: -1.039 [-31.861,  2.360], mean action: 5.258 [2.000, 15.000],  loss: 0.017096, mae: 0.784682, mean_q: 0.006261, mean_eps: 0.000000
 9037/10000: episode: 243, duration: 0.460s, episode steps:  44, steps per second:  96, episode reward: 37.561, mean reward:  0.854 [-2.418, 31.930], mean action: 3.750 [2.000, 20.000],  loss: 0.015105, mae: 0.745817, mean_q: 0.062441, mean_eps: 0.000000
 9082/10000: episode: 244, duration: 0.594s, episode steps:  45, steps per second:  76, episode reward: -38.770, mean reward: -0.862 [-32.262,  2.367], mean action: 7.556 [2.000, 15.000],  loss: 0.014630, mae: 0.792828, mean_q: 0.013898, mean_eps: 0.000000
 9116/10000: episode: 245, duration: 0.354s, episode steps:  34, steps per second:  96, episode reward: 32.309, mean reward:  0.950 [-3.000, 33.000], mean action: 5.500 [2.000, 18.000],  loss: 0.015335, mae: 0.784552, mean_q: 0.009898, mean_eps: 0.000000
 9152/10000: episode: 246, duration: 0.372s, episode steps:  36, steps per second:  97, episode reward: 38.357, mean reward:  1.065 [-2.550, 32.214], mean action: 4.889 [2.000, 16.000],  loss: 0.014430, mae: 0.745392, mean_q: 0.080966, mean_eps: 0.000000
 9180/10000: episode: 247, duration: 0.293s, episode steps:  28, steps per second:  95, episode reward: -35.600, mean reward: -1.271 [-32.690,  2.941], mean action: 4.393 [2.000, 15.000],  loss: 0.016532, mae: 0.777066, mean_q: 0.048183, mean_eps: 0.000000
 9210/10000: episode: 248, duration: 0.302s, episode steps:  30, steps per second:  99, episode reward: -44.210, mean reward: -1.474 [-32.425,  2.088], mean action: 7.967 [2.000, 15.000],  loss: 0.017003, mae: 0.780784, mean_q: 0.055425, mean_eps: 0.000000
 9238/10000: episode: 249, duration: 0.284s, episode steps:  28, steps per second:  99, episode reward: -42.000, mean reward: -1.500 [-32.197,  2.010], mean action: 10.714 [2.000, 20.000],  loss: 0.012522, mae: 0.752193, mean_q: 0.037100, mean_eps: 0.000000
 9249/10000: episode: 250, duration: 0.128s, episode steps:  11, steps per second:  86, episode reward: 44.185, mean reward:  4.017 [-2.364, 32.606], mean action: 6.909 [2.000, 20.000],  loss: 0.011221, mae: 0.756513, mean_q: 0.007428, mean_eps: 0.000000
 9298/10000: episode: 251, duration: 0.490s, episode steps:  49, steps per second: 100, episode reward: 32.763, mean reward:  0.669 [-2.778, 32.212], mean action: 7.612 [2.000, 20.000],  loss: 0.015184, mae: 0.798690, mean_q: 0.016465, mean_eps: 0.000000
 9337/10000: episode: 252, duration: 0.398s, episode steps:  39, steps per second:  98, episode reward: 35.548, mean reward:  0.911 [-3.000, 32.180], mean action: 5.256 [2.000, 16.000],  loss: 0.015820, mae: 0.763293, mean_q: 0.039699, mean_eps: 0.000000
 9368/10000: episode: 253, duration: 0.404s, episode steps:  31, steps per second:  77, episode reward: -36.000, mean reward: -1.161 [-32.176,  2.637], mean action: 8.742 [2.000, 18.000],  loss: 0.015349, mae: 0.760825, mean_q: 0.059127, mean_eps: 0.000000
 9421/10000: episode: 254, duration: 0.538s, episode steps:  53, steps per second:  98, episode reward: 33.000, mean reward:  0.623 [-2.338, 32.060], mean action: 11.132 [2.000, 20.000],  loss: 0.014325, mae: 0.777841, mean_q: 0.033276, mean_eps: 0.000000
 9459/10000: episode: 255, duration: 0.385s, episode steps:  38, steps per second:  99, episode reward: 34.540, mean reward:  0.909 [-2.331, 32.470], mean action: 7.158 [2.000, 20.000],  loss: 0.014362, mae: 0.774743, mean_q: 0.044261, mean_eps: 0.000000
 9528/10000: episode: 256, duration: 0.697s, episode steps:  69, steps per second:  99, episode reward: -32.070, mean reward: -0.465 [-32.125,  3.000], mean action: 13.942 [2.000, 20.000],  loss: 0.012677, mae: 0.771782, mean_q: 0.035033, mean_eps: 0.000000
 9564/10000: episode: 257, duration: 0.370s, episode steps:  36, steps per second:  97, episode reward: 38.706, mean reward:  1.075 [-2.584, 32.146], mean action: 3.583 [2.000, 20.000],  loss: 0.015768, mae: 0.793475, mean_q: 0.015120, mean_eps: 0.000000
 9596/10000: episode: 258, duration: 0.324s, episode steps:  32, steps per second:  99, episode reward: -35.650, mean reward: -1.114 [-32.104,  2.380], mean action: 7.938 [2.000, 16.000],  loss: 0.014212, mae: 0.743906, mean_q: 0.060693, mean_eps: 0.000000
 9627/10000: episode: 259, duration: 0.335s, episode steps:  31, steps per second:  92, episode reward: 32.490, mean reward:  1.048 [-2.406, 32.300], mean action: 7.065 [2.000, 15.000],  loss: 0.011789, mae: 0.717762, mean_q: 0.082939, mean_eps: 0.000000
 9650/10000: episode: 260, duration: 0.243s, episode steps:  23, steps per second:  95, episode reward: 38.478, mean reward:  1.673 [-2.400, 32.904], mean action: 3.913 [2.000, 15.000],  loss: 0.014503, mae: 0.779939, mean_q: 0.021207, mean_eps: 0.000000
 9671/10000: episode: 261, duration: 0.217s, episode steps:  21, steps per second:  97, episode reward: -39.000, mean reward: -1.857 [-29.438,  2.150], mean action: 12.286 [2.000, 15.000],  loss: 0.015802, mae: 0.789765, mean_q: 0.017787, mean_eps: 0.000000
 9704/10000: episode: 262, duration: 0.343s, episode steps:  33, steps per second:  96, episode reward: -32.440, mean reward: -0.983 [-32.112,  2.909], mean action: 9.242 [2.000, 16.000],  loss: 0.014744, mae: 0.733006, mean_q: 0.067956, mean_eps: 0.000000
 9774/10000: episode: 263, duration: 0.724s, episode steps:  70, steps per second:  97, episode reward: -35.090, mean reward: -0.501 [-31.940,  2.563], mean action: 3.457 [2.000, 15.000],  loss: 0.014479, mae: 0.746041, mean_q: 0.063156, mean_eps: 0.000000
 9797/10000: episode: 264, duration: 0.239s, episode steps:  23, steps per second:  96, episode reward: -35.610, mean reward: -1.548 [-31.812,  2.910], mean action: 8.478 [2.000, 20.000],  loss: 0.014256, mae: 0.757064, mean_q: 0.030218, mean_eps: 0.000000
 9832/10000: episode: 265, duration: 0.365s, episode steps:  35, steps per second:  96, episode reward: -37.030, mean reward: -1.058 [-31.549,  2.591], mean action: 6.571 [2.000, 16.000],  loss: 0.013719, mae: 0.749296, mean_q: 0.059331, mean_eps: 0.000000
 9867/10000: episode: 266, duration: 0.362s, episode steps:  35, steps per second:  97, episode reward: 39.000, mean reward:  1.114 [-2.342, 32.360], mean action: 4.629 [2.000, 20.000],  loss: 0.014111, mae: 0.738413, mean_q: 0.056250, mean_eps: 0.000000
 9902/10000: episode: 267, duration: 0.367s, episode steps:  35, steps per second:  95, episode reward: 35.234, mean reward:  1.007 [-2.292, 31.845], mean action: 8.943 [2.000, 18.000],  loss: 0.014033, mae: 0.739434, mean_q: 0.057712, mean_eps: 0.000000
 9938/10000: episode: 268, duration: 0.370s, episode steps:  36, steps per second:  97, episode reward: 32.443, mean reward:  0.901 [-2.615, 32.405], mean action: 6.028 [2.000, 18.000],  loss: 0.014857, mae: 0.765288, mean_q: 0.024460, mean_eps: 0.000000
 9969/10000: episode: 269, duration: 0.314s, episode steps:  31, steps per second:  99, episode reward: -41.500, mean reward: -1.339 [-32.277,  1.924], mean action: 9.516 [2.000, 18.000],  loss: 0.015517, mae: 0.768067, mean_q: 0.031245, mean_eps: 0.000000
 9999/10000: episode: 270, duration: 0.299s, episode steps:  30, steps per second: 100, episode reward: -39.000, mean reward: -1.300 [-32.037,  3.000], mean action: 7.800 [2.000, 14.000],  loss: 0.015673, mae: 0.770012, mean_q: 0.004367, mean_eps: 0.000000
done, took 105.497 seconds
Results against random player:
DQN Evaluation: 209 victories out of 300 episodes

Results against max player:
DQN Evaluation: 83 victories out of 300 episodes
